case_id,region,event_id,start_hour_idx,end_hour_idx,duration_h,n_hours_above_eps,weather_year,calendar_year,month,season,start_hour_local,start_hour_et_fixed,total_eue_mwh,peak_eue_mwh,dr_energy_mwh,dr_shortfall_mwh,max_concurrent_regions,is_multiregion
baseline_with_load_added,p99,baseline_with_load_added|p99|285,39619,39619,1,1,2011,2011,7,summer,14,14,0.609,0.609,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|286,39641,39643,3,3,2011,2011,7,summer,12,12,558.3699999999999,540.286,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|287,39666,39668,3,3,2011,2011,7,summer,13,13,1573.926,890.35,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|288,39686,39686,1,1,2011,2011,7,summer,9,9,0.34,0.34,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|289,39690,39691,2,2,2011,2011,7,summer,13,13,23.187,19.018,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|290,39810,39811,2,2,2011,2011,7,summer,13,13,712.293,564.939,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|291,39834,39836,3,3,2011,2011,7,summer,13,13,94.51,58.262,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|292,39857,39860,4,4,2011,2011,7,summer,12,12,3803.9790000000003,2310.368,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|293,39881,39888,8,8,2011,2011,7,summer,12,12,7466.226,3400.852,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|294,39892,39892,1,1,2011,2011,7,summer,23,23,0.768,0.768,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|295,39903,39911,9,9,2011,2011,7,summer,10,10,4973.1669999999995,2364.962,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|296,39928,39931,4,4,2011,2011,7,summer,11,11,78.28699999999999,58.202,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|297,39952,39955,4,4,2011,2011,7,summer,11,11,299.765,197.64,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|298,39975,39979,5,5,2011,2011,7,summer,10,10,107.01499999999999,38.625,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|299,40002,40004,3,3,2011,2011,7,summer,13,13,2178.496,1176.746,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|300,40026,40028,3,3,2011,2011,7,summer,13,13,1963.4099999999999,1134.091,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|301,40047,40053,7,7,2011,2011,7,summer,10,10,4337.519,2426.579,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|302,40072,40079,8,8,2011,2011,7,summer,11,11,6509.158,3605.819,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|303,40097,40104,8,8,2011,2011,7,summer,12,12,950.44,566.216,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|304,40122,40126,5,5,2011,2011,7,summer,13,13,42.702,19.342,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|305,40145,40147,3,3,2011,2011,7,summer,12,12,1012.456,955.182,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|306,40168,40172,5,5,2011,2011,8,summer,11,11,2607.978,1890.201,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|307,40193,40194,2,2,2011,2011,8,summer,12,12,1.018,0.791,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|308,40218,40219,2,2,2011,2011,8,summer,13,13,100.22800000000001,79.26,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|309,40242,40243,2,2,2011,2011,8,summer,13,13,3.7590000000000003,3.257,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|310,40290,40290,1,1,2011,2011,8,summer,13,13,0.721,0.721,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|311,40313,40316,4,4,2011,2011,8,summer,12,12,1570.1479999999997,1349.495,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|312,40338,40339,2,2,2011,2011,8,summer,13,13,8.016,7.77,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|313,40361,40363,3,3,2011,2011,8,summer,12,12,111.066,110.091,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|314,40386,40387,2,2,2011,2011,8,summer,13,13,4.631,4.402,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|315,40410,40410,1,1,2011,2011,8,summer,13,13,0.504,0.504,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|316,40506,40506,1,1,2011,2011,8,summer,13,13,4.022,4.022,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|317,40530,40531,2,2,2011,2011,8,summer,13,13,12.344,12.075,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|318,40554,40554,1,1,2011,2011,8,summer,13,13,4.395,4.395,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|319,40578,40578,1,1,2011,2011,8,summer,13,13,1.096,1.096,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|320,40602,40602,1,1,2011,2011,8,summer,13,13,0.979,0.979,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|321,41178,41178,1,1,2011,2011,9,fall,13,13,0.152,0.152,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|322,41202,41202,1,1,2011,2011,9,fall,13,13,0.238,0.238,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|323,43494,43494,1,1,2011,2011,12,winter,1,1,0.215,0.215,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|324,43865,43867,3,3,2012,2012,1,winter,12,12,0.983,0.45,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|325,43877,43878,2,2,2012,2012,1,winter,0,0,6.4910000000000005,6.272,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|326,44165,44166,2,2,2012,2012,1,winter,0,0,6.131,5.952,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|327,44237,44238,2,2,2012,2012,1,winter,0,0,41.928000000000004,35.929,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|328,44669,44670,2,2,2012,2012,2,winter,0,0,7.919,7.518,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|329,44765,44766,2,2,2012,2012,2,winter,0,0,0.8230000000000001,0.675,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|330,44837,44838,2,2,2012,2012,2,winter,0,0,5.285,4.898,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|331,45029,45030,2,2,2012,2012,2,winter,0,0,0.8180000000000001,0.559,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|332,47898,47899,2,2,2012,2012,6,summer,13,13,15.341000000000001,8.118,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|333,47921,47924,4,4,2012,2012,6,summer,12,12,1584.295,865.163,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|334,47945,47948,4,4,2012,2012,6,summer,12,12,2316.1769999999997,1273.036,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|335,48137,48139,3,3,2012,2012,6,summer,12,12,2675.03,1650.757,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|336,48162,48162,1,1,2012,2012,6,summer,13,13,0.111,0.111,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|337,48186,48187,2,2,2012,2012,6,summer,13,13,7.9350000000000005,5.287,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|338,48209,48212,4,4,2012,2012,7,summer,12,12,981.2270000000001,547.633,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|339,48232,48235,4,4,2012,2012,7,summer,11,11,103.147,97.372,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|340,48258,48259,2,2,2012,2012,7,summer,13,13,308.543,243.301,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|341,48279,48285,7,7,2012,2012,7,summer,10,10,7847.558999999999,3536.303,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|342,48304,48311,8,8,2012,2012,7,summer,11,11,8052.504,3518.793,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|343,48326,48335,10,10,2012,2012,7,summer,9,9,4965.881,2316.344,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|344,48352,48357,6,6,2012,2012,7,summer,11,11,1015.6650000000001,771.86,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|345,48376,48381,6,6,2012,2012,7,summer,11,11,262.25900000000007,157.137,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|346,48402,48403,2,2,2012,2012,7,summer,13,13,0.523,0.341,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|347,48426,48426,1,1,2012,2012,7,summer,13,13,0.155,0.155,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|348,48450,48451,2,2,2012,2012,7,summer,13,13,0.996,0.531,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|349,48545,48548,4,4,2012,2012,7,summer,12,12,1157.988,765.583,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|350,48569,48572,4,4,2012,2012,7,summer,12,12,3513.014,1795.28,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|351,48592,48595,4,4,2012,2012,7,summer,11,11,255.80599999999998,226.104,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|352,48618,48619,2,2,2012,2012,7,summer,13,13,108.942,91.606,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|353,48712,48714,3,3,2012,2012,7,summer,11,11,2.576,1.686,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|354,48762,48763,2,2,2012,2012,7,summer,13,13,90.154,59.752,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|355,48786,48788,3,3,2012,2012,7,summer,13,13,348.156,257.046,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|356,48807,48812,6,6,2012,2012,7,summer,10,10,321.77399999999994,175.963,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|357,48834,48834,1,1,2012,2012,7,summer,13,13,0.799,0.799,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|358,48858,48859,2,2,2012,2012,7,summer,13,13,41.89,27.075,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|359,48881,48884,4,4,2012,2012,7,summer,12,12,275.342,229.498,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|360,48906,48907,2,2,2012,2012,7,summer,13,13,28.715999999999998,26.926,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|361,48930,48931,2,2,2012,2012,7,summer,13,13,20.889,14.876,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|362,48952,48956,5,5,2012,2012,8,summer,11,11,446.387,332.881,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|363,48977,48980,4,4,2012,2012,8,summer,12,12,359.474,304.304,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|364,49002,49003,2,2,2012,2012,8,summer,13,13,5.16,4.657,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|365,49046,49051,6,6,2012,2012,8,summer,9,9,129.53699999999998,85.648,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|366,49073,49075,3,3,2012,2012,8,summer,12,12,21.904,17.968,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|367,49095,49100,6,6,2012,2012,8,summer,10,10,580.822,497.736,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|368,49121,49123,3,3,2012,2012,8,summer,12,12,914.905,829.415,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|369,49194,49194,1,1,2012,2012,8,summer,13,13,0.317,0.317,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|370,49218,49219,2,2,2012,2012,8,summer,13,13,77.155,73.404,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|371,49242,49242,1,1,2012,2012,8,summer,13,13,23.5,23.5,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|372,49290,49291,2,2,2012,2012,8,summer,13,13,61.778999999999996,58.038,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|373,49314,49314,1,1,2012,2012,8,summer,13,13,1.193,1.193,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|374,49410,49410,1,1,2012,2012,8,summer,13,13,0.402,0.402,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|375,49434,49434,1,1,2012,2012,8,summer,13,13,0.874,0.874,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|376,49458,49459,2,2,2012,2012,8,summer,13,13,4.738,4.104,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|377,49554,49554,1,1,2012,2012,8,summer,13,13,32.772,32.772,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|378,49578,49578,1,1,2012,2012,8,summer,13,13,0.679,0.679,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|379,49602,49602,1,1,2012,2012,8,summer,13,13,13.951,13.951,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|380,49625,49626,2,2,2012,2012,8,summer,12,12,15.696,14.83,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|381,49649,49651,3,3,2012,2012,8,summer,12,12,360.769,347.373,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|382,49673,49675,3,3,2012,2012,8,summer,12,12,18.427999999999997,12.671,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|383,49722,49722,1,1,2012,2012,9,fall,13,13,0.217,0.217,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|384,49745,49746,2,2,2012,2012,9,fall,12,12,8.612,4.421,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|385,49769,49771,3,3,2012,2012,9,fall,12,12,9.666,7.621,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|386,49793,49794,2,2,2012,2012,9,fall,12,12,4.759,4.365,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|387,49817,49818,2,2,2012,2012,9,fall,12,12,11.777,11.205,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|388,51797,51798,2,2,2012,2012,11,fall,0,0,3.657,3.333,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|389,52614,52614,1,1,2013,2013,1,winter,1,1,0.169,0.169,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|390,53081,53084,4,4,2013,2013,1,winter,12,12,12.914,6.281,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|391,53092,53094,3,3,2013,2013,1,winter,23,23,497.129,404.526,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|392,53105,53107,3,3,2013,2013,1,winter,12,12,21.021,9.313,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|393,53117,53119,3,3,2013,2013,1,winter,0,0,4.049,2.185,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|394,53129,53159,31,31,2013,2013,1,winter,12,12,25952.272,4564.968,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|395,53163,53167,5,5,2013,2013,1,winter,22,22,15.442,10.725,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|396,53215,53215,1,1,2013,2013,1,winter,2,2,0.283,0.283,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|397,53333,53334,2,2,2013,2013,1,winter,0,0,10.944999999999999,9.652,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|398,56778,56779,2,2,2013,2013,6,summer,13,13,1.6349999999999998,1.271,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|399,57090,57091,2,2,2013,2013,7,summer,13,13,20.897,13.554,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|400,57114,57115,2,2,2013,2013,7,summer,13,13,0.39599999999999996,0.288,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|401,57234,57235,2,2,2013,2013,7,summer,13,13,1.184,0.721,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|402,57258,57260,3,3,2013,2013,7,summer,13,13,2576.6620000000003,1593.227,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|403,57280,57285,6,6,2013,2013,7,summer,11,11,4748.756,2547.46,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|404,57304,57308,5,5,2013,2013,7,summer,11,11,4988.5599999999995,2865.995,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|405,57329,57333,5,5,2013,2013,7,summer,12,12,5624.168,2861.282,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|406,57354,57355,2,2,2013,2013,7,summer,13,13,395.84000000000003,310.805,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|407,57426,57426,1,1,2013,2013,7,summer,13,13,2.727,2.727,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|408,57474,57474,1,1,2013,2013,7,summer,13,13,0.568,0.568,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|409,57834,57834,1,1,2013,2013,8,summer,13,13,0.267,0.267,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|410,57906,57906,1,1,2013,2013,8,summer,13,13,0.494,0.494,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|411,57929,57931,3,3,2013,2013,8,summer,12,12,276.551,264.322,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|412,58145,58146,2,2,2013,2013,8,summer,12,12,5.891,4.964,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|413,58170,58170,1,1,2013,2013,8,summer,13,13,10.718,10.718,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|414,58290,58290,1,1,2013,2013,8,summer,13,13,0.338,0.338,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|415,58362,58362,1,1,2013,2013,8,summer,13,13,0.352,0.352,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|416,58434,58434,1,1,2013,2013,8,summer,13,13,2.216,2.216,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|417,58602,58602,1,1,2013,2013,9,fall,13,13,0.367,0.367,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|418,58625,58627,3,3,2013,2013,9,fall,12,12,1088.222,740.965,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|419,58649,58651,3,3,2013,2013,9,fall,12,12,703.409,496.05,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|420,60437,60438,2,2,2013,2013,11,fall,0,0,49.06,43.561,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|421,60448,60451,4,4,2013,2013,11,fall,11,11,6.359,2.562,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|422,60822,60822,1,1,2013,2013,12,winter,1,1,2.504,2.504,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|423,60859,60860,2,2,2013,2013,12,winter,14,14,0.449,0.31,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|424,61435,61436,2,2,2014,2014,1,winter,14,14,0.552,0.291,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|425,61445,61447,3,3,2014,2014,1,winter,0,0,14.302,9.954,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|426,61748,61748,1,1,2014,2014,1,winter,15,15,0.126,0.126,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|427,61758,61758,1,1,2014,2014,1,winter,1,1,0.306,0.306,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|428,61771,61776,6,6,2014,2014,1,winter,14,14,23.064000000000004,6.043,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|429,61781,61784,4,4,2014,2014,1,winter,0,0,174.44899999999998,124.882,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|430,61793,61799,7,7,2014,2014,1,winter,12,12,36.9,9.908,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|431,61821,61821,1,1,2014,2014,1,winter,16,16,0.381,0.381,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|432,61842,61846,5,5,2014,2014,1,winter,13,13,10.514000000000001,4.029,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|433,61901,61903,3,3,2014,2014,1,winter,0,0,10.222000000000001,8.069,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|434,62334,62335,2,2,2014,2014,2,winter,1,1,3.012,2.846,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|435,62347,62347,1,1,2014,2014,2,winter,14,14,0.75,0.75,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|436,62350,62351,2,2,2014,2014,2,winter,17,17,0.658,0.517,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|437,62381,62382,2,2,2014,2014,2,winter,0,0,37.668,32.602,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|438,62394,62401,8,8,2014,2014,2,winter,13,13,13.989,3.821,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|439,62407,62410,4,4,2014,2014,2,winter,2,2,5.674,2.614,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|440,62417,62421,5,5,2014,2014,2,winter,12,12,12.873000000000001,4.372,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|441,65442,65442,1,1,2014,2014,6,summer,13,13,0.287,0.287,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|442,65610,65612,3,3,2014,2014,6,summer,13,13,9.677,8.442,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|443,65802,65803,2,2,2014,2014,7,summer,13,13,14.274,10.885,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|444,65826,65828,3,3,2014,2014,7,summer,13,13,399.083,229.052,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|445,65850,65851,2,2,2014,2014,7,summer,13,13,12.291,10.544,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|446,65874,65875,2,2,2014,2014,7,summer,13,13,99.617,99.29,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|447,65946,65948,3,3,2014,2014,7,summer,13,13,44.174,24.325,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|448,65970,65972,3,3,2014,2014,7,summer,13,13,29.935999999999996,20.496,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|449,65994,65997,4,4,2014,2014,7,summer,13,13,45.465999999999994,30.574,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|450,66018,66020,3,3,2014,2014,7,summer,13,13,694.904,479.433,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|451,66042,66045,4,4,2014,2014,7,summer,13,13,362.84,300.405,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|452,66090,66091,2,2,2014,2014,7,summer,13,13,2.23,1.31,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|453,66115,66115,1,1,2014,2014,7,summer,14,14,3.448,3.448,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|454,66138,66139,2,2,2014,2014,7,summer,13,13,15.25,13.93,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|455,66162,66165,4,4,2014,2014,7,summer,13,13,47.827999999999996,23.776,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|456,66186,66189,4,4,2014,2014,7,summer,13,13,422.187,288.808,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|457,66210,66213,4,4,2014,2014,7,summer,13,13,46.193,25.757,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|458,66234,66236,3,3,2014,2014,7,summer,13,13,126.283,72.321,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|459,66258,66261,4,4,2014,2014,7,summer,13,13,2248.1769999999997,1078.755,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|460,66281,66286,6,6,2014,2014,7,summer,12,12,2233.49,1126.398,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|461,66305,66310,6,6,2014,2014,7,summer,12,12,6402.251,2788.033,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|462,66328,66334,7,7,2014,2014,7,summer,11,11,7352.061,2502.043,0.0,0.0,3,True
baseline_with_load_added,p99,baseline_with_load_added|p99|463,66354,66355,2,2,2014,2014,7,summer,13,13,21.195,19.057,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|464,66378,66381,4,4,2014,2014,7,summer,13,13,424.07899999999995,258.489,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|465,66449,66453,5,5,2014,2014,7,summer,12,12,780.017,539.589,0.0,0.0,2,True
baseline_with_load_added,p99,baseline_with_load_added|p99|466,66474,66475,2,2,2014,2014,8,summer,13,13,1.63,1.033,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|467,66546,66546,1,1,2014,2014,8,summer,13,13,1.704,1.704,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|468,66570,66570,1,1,2014,2014,8,summer,13,13,0.345,0.345,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|469,66594,66594,1,1,2014,2014,8,summer,13,13,3.953,3.953,0.0,0.0,1,False
baseline_with_load_added,p99,baseline_with_load_added|p99|470,66666,66669,4,4,2014,2014,8,summer,13,13,546.025,447.609,0.0,0.0,1,False
